instrumentId,valuationBidPrice,timeStamp,valuationAskPrice,lastMarketClosePrice,bid-price,bid-quantity,bid-price,bid-quantity,bid-price,bid-quantity,bid-price,bid-quantity,bid-price,bid-quantity,ask-price,ask-quantity,ask-price,ask-quantity,ask-price,ask-quantity,ask-price,ask-quantity,ask-price,ask-quantity,lastTradedPrice,dailyHighestTradedPrice,dailyLowestTradedPrice,marketClosePriceTimeStamp,timereceived,instruname,obeventrow
4001,1.26891,1352806601629,1.26892,1.27089,1.26891,100,1.2689,50,1.26889,1175,1.26888,200,1.26887,600,1.26892,50,1.26893,449,1.26894,225,1.26895,300,1.26896,700,1.26893,1.27103,1.26612,1352757600000,1352806602421,EUR/USD,517
4001,1.26891,1352806602032,1.26892,1.27089,1.26891,100,1.2689,50,1.26889,1175,1.26888,200,1.26887,600,1.26892,50,1.26893,449,1.26894,225,1.26895,200,1.26896,800,1.26893,1.27103,1.26612,1352757600000,1352806602821,EUR/USD,518
4001,1.2689,1352806602149,1.26892,1.27089,1.2689,50,1.26889,325,1.26888,150,1.26887,1300,1.26886,375,1.26892,50,1.26893,624,1.26894,150,1.26895,400,1.26896,875,1.26893,1.27103,1.26612,1352757600000,1352806602920,EUR/USD,519
4001,1.2689,1352806602329,1.26892,1.27089,1.2689,50,1.26889,325,1.26888,150,1.26887,1300,1.26886,275,1.26892,50,1.26893,624,1.26894,350,1.26895,300,1.26896,1675,1.26893,1.27103,1.26612,1352757600000,1352806603121,EUR/USD,520
4001,1.26887,1352806602564,1.26888,1.27089,1.26887,50,1.26886,50,1.26885,175,1.26884,200,1.26883,900,1.26888,300,1.26889,50,1.2689,150,1.26891,150,1.26892,425,1.26893,1.27103,1.26612,1352757600000,1352806603322,EUR/USD,521
4001,1.26886,1352806602649,1.26888,1.27089,1.26886,50,1.26885,225,1.26884,200,1.26883,900,1.26882,375,1.26888,300,1.26889,50,1.2689,150,1.26891,275,1.26892,400,1.26893,1.27103,1.26612,1352757600000,1352806603423,EUR/USD,522
4001,1.26886,1352806602825,1.26888,1.27089,1.26886,50,1.26885,225,1.26884,250,1.26883,900,1.26882,475,1.26888,300,1.26889,50,1.2689,150,1.26891,375,1.26892,450,1.26893,1.27103,1.26612,1352757600000,1352806603636,EUR/USD,523
4001,1.26885,1352806603079,1.26888,1.27089,1.26885,275,1.26884,150,1.26883,1000,1.26882,475,1.26881,50,1.26888,300,1.26889,50,1.2689,325,1.26891,200,1.26892,450,1.26893,1.27103,1.26612,1352757600000,1352806603921,EUR/USD,524
4001,1.26885,1352806603228,1.26888,1.27089,1.26885,200,1.26884,225,1.26883,1010,1.26882,475,1.26881,50,1.26888,300,1.26889,50,1.2689,250,1.26891,275,1.26892,450,1.26893,1.27103,1.26612,1352757600000,1352806604025,EUR/USD,525
4001,1.26886,1352806603524,1.26888,1.27089,1.26886,50,1.26885,150,1.26884,225,1.26883,1010,1.26882,475,1.26888,300,1.26889,50,1.2689,200,1.26891,325,1.26892,450,1.26893,1.27103,1.26612,1352757600000,1352806604321,EUR/USD,526
4001,1.26885,1352806604212,1.26888,1.27089,1.26885,200,1.26884,225,1.26883,910,1.26882,575,1.26881,50,1.26888,300,1.26889,50,1.2689,250,1.26891,275,1.26892,450,1.26893,1.27103,1.26612,1352757600000,1352806605021,EUR/USD,527
4001,1.26886,1352806606368,1.26888,1.27089,1.26886,50,1.26885,150,1.26884,225,1.26883,1010,1.26882,475,1.26888,300,1.26889,50,1.2689,200,1.26891,325,1.26892,450,1.26893,1.27103,1.26612,1352757600000,1352806607121,EUR/USD,528
4001,1.26885,1352806606469,1.26888,1.27089,1.26885,150,1.26884,275,1.26883,910,1.26882,575,1.26881,50,1.26888,300,1.26889,100,1.2689,200,1.26891,375,1.26892,350,1.26893,1.27103,1.26612,1352757600000,1352806607221,EUR/USD,529
4001,1.26885,1352806606569,1.26886,1.27089,1.26885,100,1.26883,1125,1.26882,50,1.26881,150,1.2688,475,1.26886,350,1.26887,250,1.26888,225,1.26889,100,1.2689,500,1.26893,1.27103,1.26612,1352757600000,1352806607323,EUR/USD,530
4001,1.26881,1352806606670,1.26883,1.27089,1.26881,100,1.2688,175,1.26879,200,1.26878,450,1.26877,1000,1.26883,100,1.26884,825,1.26885,200,1.26886,1600,1.26887,200,1.26893,1.27103,1.26612,1352757600000,1352806607422,EUR/USD,531
4001,1.26879,1352806606757,1.26881,1.27089,1.26879,100,1.26878,100,1.26877,100,1.26876,225,1.26875,300,1.26881,350,1.26882,250,1.26883,150,1.26884,500,1.26885,185,1.26893,1.27103,1.26612,1352757600000,1352806607523,EUR/USD,532
4001,1.26879,1352806606833,1.26881,1.27089,1.26879,100,1.26878,50,1.26877,100,1.26876,175,1.26875,400,1.26881,400,1.26882,200,1.26883,150,1.26884,500,1.26885,285,1.26893,1.27103,1.26612,1352757600000,1352806607623,EUR/USD,533
4001,1.26879,1352806606996,1.26881,1.27089,1.26879,100,1.26878,50,1.26877,100,1.26876,175,1.26875,400,1.26881,350,1.26882,100,1.26883,300,1.26884,200,1.26885,285,1.26893,1.27103,1.26612,1352757600000,1352806607822,EUR/USD,534
4001,1.26882,1352806607269,1.26884,1.27089,1.26882,50,1.2688,10,1.26879,175,1.26878,450,1.26877,100,1.26884,450,1.26885,250,1.26886,1000,1.26887,125,1.26888,350,1.26893,1.27103,1.26612,1352757600000,1352806608022,EUR/USD,535
4001,1.26884,1352806607364,1.26885,1.27089,1.26884,100,1.26882,1050,1.26881,250,1.2688,410,1.26879,175,1.26885,100,1.26886,300,1.26887,175,1.26888,300,1.26889,150,1.26893,1.27103,1.26612,1352757600000,1352806608122,EUR/USD,536
4001,1.26885,1352806607424,1.26885,1.27089,1.26885,50,1.26884,100,1.26882,1000,1.26881,450,1.2688,510,1.26885,100,1.26886,300,1.26887,100,1.26888,150,1.26889,150,1.26893,1.27103,1.26612,1352757600000,1352806608223,EUR/USD,537
4001,1.26884,1352806607559,1.26885,1.27089,1.26884,150,1.26882,1050,1.26881,150,1.2688,560,1.26879,375,1.26885,100,1.26886,300,1.26887,150,1.26888,250,1.2689,525,1.26893,1.27103,1.26612,1352757600000,1352806608322,EUR/USD,538
4001,1.26884,1352806607664,1.26885,1.27089,1.26884,150,1.26882,950,1.26881,200,1.2688,410,1.26879,425,1.26885,100,1.26886,350,1.26887,200,1.26888,100,1.2689,675,1.26893,1.27103,1.26612,1352757600000,1352806608421,EUR/USD,539
4001,1.26884,1352806607843,1.26886,1.27089,1.26884,150,1.26882,950,1.26881,400,1.2688,560,1.26879,275,1.26886,300,1.26887,200,1.26888,250,1.2689,675,1.26891,10,1.26893,1.27103,1.26612,1352757600000,1352806608620,EUR/USD,540
4001,1.26885,1352806607950,1.26888,1.27089,1.26885,100,1.26884,300,1.26882,1375,1.26881,200,1.2688,550,1.26888,350,1.26889,200,1.2689,475,1.26891,100,1.26892,1275,1.26893,1.27103,1.26612,1352757600000,1352806608722,EUR/USD,541
4001,1.26886,1352806608069,1.26888,1.27089,1.26886,50,1.26885,275,1.26884,500,1.26883,350,1.26882,1525,1.26888,300,1.26889,225,1.2689,450,1.26891,150,1.26892,1375,1.26893,1.27103,1.26612,1352757600000,1352806608821,EUR/USD,542
4001,1.26886,1352806608110,1.26888,1.27089,1.26886,50,1.26885,200,1.26884,575,1.26883,450,1.26882,1425,1.26888,300,1.26889,150,1.2689,525,1.26891,50,1.26892,1400,1.26893,1.27103,1.26612,1352757600000,1352806608921,EUR/USD,543
4001,1.26886,1352806608354,1.26888,1.27089,1.26886,50,1.26885,275,1.26884,500,1.26883,450,1.26882,1425,1.26888,300,1.26889,100,1.2689,575,1.26891,50,1.26892,1400,1.26893,1.27103,1.26612,1352757600000,1352806609121,EUR/USD,544
4001,1.26886,1352806608395,1.26888,1.27089,1.26886,150,1.26885,325,1.26884,1450,1.26883,400,1.26882,675,1.26888,300,1.26889,50,1.2689,425,1.26891,100,1.26892,1250,1.26893,1.27103,1.26612,1352757600000,1352806609221,EUR/USD,545
4001,1.26887,1352806608566,1.26891,1.27089,1.26887,175,1.26886,250,1.26885,610,1.26884,975,1.26883,200,1.26891,425,1.26892,150,1.26893,400,1.26894,75,1.26895,950,1.26893,1.27103,1.26612,1352757600000,1352806609321,EUR/USD,546
4001,1.26888,1352806608629,1.26891,1.27089,1.26888,100,1.26887,225,1.26886,250,1.26885,560,1.26884,975,1.26891,348,1.26892,150,1.26893,450,1.26894,175,1.26895,900,1.26891,1.27103,1.26612,1352757600000,1352806609421,EUR/USD,547
4001,1.26888,1352806608824,1.26891,1.27089,1.26888,100,1.26887,225,1.26886,250,1.26885,560,1.26884,975,1.26891,298,1.26892,200,1.26893,450,1.26894,175,1.26895,900,1.26891,1.27103,1.26612,1352757600000,1352806609621,EUR/USD,548
4001,1.26888,1352806609071,1.26891,1.27089,1.26888,100,1.26887,225,1.26886,250,1.26885,560,1.26884,975,1.26891,298,1.26892,275,1.26893,450,1.26894,100,1.26895,900,1.26891,1.27103,1.26612,1352757600000,1352806609822,EUR/USD,549
4001,1.26888,1352806609555,1.26891,1.27089,1.26888,175,1.26887,150,1.26886,250,1.26885,560,1.26884,975,1.26891,423,1.26892,150,1.26893,450,1.26894,175,1.26895,900,1.26891,1.27103,1.26612,1352757600000,1352806610321,EUR/USD,550
4001,1.26888,1352806610034,1.26891,1.27089,1.26888,50,1.26887,150,1.26886,375,1.26885,560,1.26884,900,1.26891,423,1.26892,150,1.26893,450,1.26894,175,1.26895,900,1.26891,1.27103,1.26612,1352757600000,1352806610829,EUR/USD,551
4001,1.26888,1352806610354,1.26891,1.27089,1.26888,100,1.26887,150,1.26886,475,1.26885,510,1.26884,1400,1.26891,423,1.26892,100,1.26893,300,1.26894,375,1.26895,900,1.26891,1.27103,1.26612,1352757600000,1352806611120,EUR/USD,552
4001,1.26888,1352806610861,1.26891,1.27089,1.26888,100,1.26887,200,1.26886,425,1.26885,510,1.26884,1400,1.26891,348,1.26892,175,1.26893,200,1.26894,475,1.26895,1010,1.26891,1.27103,1.26612,1352757600000,1352806611622,EUR/USD,553
4001,1.26888,1352806610951,1.26891,1.27089,1.26888,50,1.26887,250,1.26886,425,1.26885,410,1.26884,1200,1.26891,348,1.26892,175,1.26893,250,1.26894,425,1.26895,900,1.26891,1.27103,1.26612,1352757600000,1352806611732,EUR/USD,554
4001,1.26888,1352806611406,1.26891,1.27089,1.26888,50,1.26887,250,1.26886,425,1.26885,410,1.26884,1200,1.26891,423,1.26892,100,1.26893,250,1.26894,425,1.26895,900,1.26891,1.27103,1.26612,1352757600000,1352806612221,EUR/USD,555
4001,1.26888,1352806612030,1.26891,1.27089,1.26888,50,1.26887,250,1.26886,425,1.26885,410,1.26884,1200,1.26891,348,1.26892,175,1.26893,250,1.26894,425,1.26895,900,1.26891,1.27103,1.26612,1352757600000,1352806612822,EUR/USD,556
4001,1.26888,1352806612155,1.26891,1.27089,1.26888,50,1.26887,250,1.26886,425,1.26885,410,1.26884,1200,1.26891,423,1.26892,100,1.26893,250,1.26894,425,1.26895,900,1.26891,1.27103,1.26612,1352757600000,1352806612924,EUR/USD,557
4001,1.26888,1352806612229,1.26891,1.27089,1.26888,50,1.26887,200,1.26886,475,1.26885,410,1.26884,1200,1.26891,423,1.26892,150,1.26893,200,1.26894,425,1.26895,900,1.26891,1.27103,1.26612,1352757600000,1352806613023,EUR/USD,558
4001,1.26888,1352806612329,1.26891,1.27089,1.26888,50,1.26887,200,1.26886,475,1.26885,410,1.26884,1200,1.26891,348,1.26892,225,1.26893,200,1.26894,425,1.26895,900,1.26891,1.27103,1.26612,1352757600000,1352806613121,EUR/USD,559
4001,1.26888,1352806612445,1.26891,1.27089,1.26888,50,1.26887,150,1.26886,375,1.26885,560,1.26884,900,1.26891,348,1.26892,275,1.26893,400,1.26894,175,1.26895,900,1.26891,1.27103,1.26612,1352757600000,1352806613222,EUR/USD,560
4001,1.26888,1352806612566,1.26891,1.27089,1.26888,50,1.26887,150,1.26886,375,1.26885,560,1.26884,900,1.26891,423,1.26892,200,1.26893,400,1.26894,175,1.26895,900,1.26891,1.27103,1.26612,1352757600000,1352806613321,EUR/USD,561
4001,1.26888,1352806612574,1.26891,1.27089,1.26888,50,1.26887,150,1.26886,375,1.26885,460,1.26884,1000,1.26891,423,1.26892,200,1.26893,400,1.26894,175,1.26895,900,1.26891,1.27103,1.26612,1352757600000,1352806613421,EUR/USD,562
4001,1.26888,1352806613336,1.26891,1.27089,1.26888,50,1.26887,150,1.26886,325,1.26885,310,1.26884,950,1.26891,473,1.26892,300,1.26893,250,1.26894,475,1.26895,1000,1.26891,1.27103,1.26612,1352757600000,1352806614121,EUR/USD,563
4001,1.26888,1352806613453,1.26891,1.27089,1.26888,50,1.26887,150,1.26886,275,1.26885,360,1.26884,950,1.26891,523,1.26892,350,1.26893,150,1.26894,575,1.26895,1100,1.26891,1.27103,1.26612,1352757600000,1352806614221,EUR/USD,564
4001,1.26886,1352806613531,1.26888,1.27089,1.26886,100,1.26885,335,1.26884,1100,1.26883,200,1.26882,825,1.26888,298,1.26889,100,1.2689,375,1.26891,450,1.26892,1100,1.26891,1.27103,1.26612,1352757600000,1352806614321,EUR/USD,565
4001,1.26886,1352806613639,1.26888,1.27089,1.26886,100,1.26885,275,1.26884,1050,1.26883,100,1.26882,675,1.26888,350,1.26889,375,1.2689,300,1.26891,400,1.26892,1575,1.26891,1.27103,1.26612,1352757600000,1352806614421,EUR/USD,566
4001,1.26886,1352806613755,1.26888,1.27089,1.26886,100,1.26885,275,1.26884,1050,1.26883,100,1.26882,675,1.26888,350,1.26889,375,1.2689,300,1.26891,400,1.26892,1575,1.26891,1.27103,1.26612,1352757600000,1352806614520,EUR/USD,567
4001,1.26886,1352806613890,1.26888,1.27089,1.26886,100,1.26885,275,1.26884,1350,1.26883,100,1.26882,375,1.26888,50,1.26889,375,1.2689,600,1.26891,400,1.26892,1575,1.26891,1.27103,1.26612,1352757600000,1352806614721,EUR/USD,568
4001,1.26884,1352806614163,1.26887,1.27089,1.26884,225,1.26883,150,1.26882,1100,1.26881,550,1.2688,585,1.26887,300,1.26888,100,1.26889,375,1.2689,150,1.26891,110,1.26891,1.27103,1.26612,1352757600000,1352806614921,EUR/USD,569
4001,1.26884,1352806614236,1.26886,1.27089,1.26884,100,1.26883,325,1.26882,1100,1.26881,600,1.2688,385,1.26886,50,1.26887,450,1.26888,100,1.26889,225,1.2689,600,1.26891,1.27103,1.26612,1352757600000,1352806615023,EUR/USD,570
4001,1.26885,1352806614371,1.26886,1.27089,1.26885,150,1.26884,100,1.26883,275,1.26882,1000,1.26881,400,1.26886,50,1.26887,450,1.26888,50,1.26889,100,1.2689,550,1.26891,1.27103,1.26612,1352757600000,1352806615122,EUR/USD,571
4001,1.26893,1352806614471,1.26895,1.27089,1.26893,50,1.26892,100,1.26891,400,1.2689,300,1.26889,100,1.26895,250,1.26896,150,1.26897,350,1.26898,1200,1.26899,100,1.26891,1.27103,1.26612,1352757600000,1352806615222,EUR/USD,572
4001,1.2689,1352806614571,1.26894,1.27089,1.2689,250,1.26889,250,1.26888,1625,1.26887,200,1.26886,600,1.26894,450,1.26895,50,1.26896,375,1.26897,350,1.26898,1200,1.26891,1.27103,1.26612,1352757600000,1352806615323,EUR/USD,573
4001,1.2689,1352806614671,1.26894,1.27089,1.2689,250,1.26889,250,1.26888,1525,1.26887,300,1.26886,600,1.26894,450,1.26895,50,1.26896,400,1.26897,325,1.26898,1200,1.26891,1.27103,1.26612,1352757600000,1352806615422,EUR/USD,574
4001,1.2689,1352806614741,1.26893,1.27089,1.2689,50,1.26889,150,1.26888,825,1.26887,200,1.26886,1250,1.26893,50,1.26894,650,1.26895,100,1.26896,750,1.26897,475,1.26891,1.27103,1.26612,1352757600000,1352806615522,EUR/USD,575
4001,1.26893,1352806614868,1.26896,1.27089,1.26893,100,1.26892,150,1.26891,425,1.2689,450,1.26889,200,1.26896,200,1.26897,300,1.26898,900,1.26899,200,1.269,325.1,1.26891,1.27103,1.26612,1352757600000,1352806615624,EUR/USD,576
4001,1.26896,1352806614969,1.26897,1.27089,1.26896,100,1.26895,150,1.26894,950,1.26893,200,1.26892,100,1.26897,400,1.26898,50,1.269,150.1,1.26901,100,1.26902,50,1.26891,1.27103,1.26612,1352757600000,1352806615724,EUR/USD,577
4001,1.269,1352806615068,1.269,1.27089,1.269,700,1.26899,700,1.26898,1300,1.26895,200,1.26892,100,1.269,100,1.26904,50,1.26905,300,1.26906,200,1.26907,50,1.269,1.27103,1.26612,1352757600000,1352806615822,EUR/USD,578
4001,1.26904,1352806615162,1.26906,1.27089,1.26904,50,1.26903,150,1.26902,50,1.26901,500,1.269,400,1.26906,100,1.26907,300,1.26908,150,1.26909,150,1.2691,900,1.26904,1.27103,1.26612,1352757600000,1352806615922,EUR/USD,579
4001,1.26904,1352806615269,1.26908,1.27089,1.26904,150,1.26903,550,1.26902,1250,1.26901,300,1.269,410,1.26908,99.9,1.26909,550,1.2691,1160,1.26911,200,1.26912,775,1.26906,1.27103,1.26612,1352757600000,1352806616027,EUR/USD,580
4001,1.26904,1352806615362,1.26908,1.27089,1.26904,250,1.26903,400,1.26902,1200,1.26901,350,1.269,150,1.26908,148.9,1.26909,550,1.2691,1000,1.26911,300,1.26912,675,1.26908,1.27103,1.26612,1352757600000,1352806616121,EUR/USD,581
4001,1.26906,1352806615464,1.26908,1.27089,1.26906,50,1.26905,100,1.26904,500,1.26903,600,1.26902,900,1.26908,148.9,1.26909,450,1.2691,900,1.26911,50,1.26912,400,1.26908,1.27103,1.26612,1352757600000,1352806616222,EUR/USD,582
4001,1.26911,1352806615570,1.26913,1.27089,1.26911,50,1.2691,250,1.26909,150,1.26908,700,1.26907,200,1.26913,98.9,1.26914,450,1.26915,1000,1.26916,200,1.26917,300,1.26913,1.27103,1.26612,1352757600000,1352806616322,EUR/USD,583
4001,1.26914,1352806615670,1.26915,1.27089,1.26914,49.5,1.26913,150,1.26911,400,1.2691,360,1.26909,100,1.26915,148.9,1.26917,1300,1.26919,100,1.2692,302,1.26921,310,1.26914,1.27103,1.26612,1352757600000,1352806616422,EUR/USD,584
4001,1.26912,1352806615767,1.26915,1.27089,1.26912,49.7,1.26911,550,1.2691,60,1.26909,200,1.26908,300,1.26915,146.9,1.26917,1200,1.26918,150,1.26919,250,1.2692,302,1.26912,1.27103,1.26612,1352757600000,1352806616536,EUR/USD,585
4001,1.26914,1352806615868,1.26916,1.27089,1.26914,50,1.26913,250,1.26911,1300,1.2691,460,1.26906,150,1.26916,50,1.26917,396.9,1.26919,100,1.2692,1102,1.26921,260,1.26912,1.27103,1.26612,1352757600000,1352806616622,EUR/USD,586
4001,1.26915,1352806615967,1.26917,1.27089,1.26915,150,1.26914,450,1.26913,150,1.26912,300,1.26911,1000,1.26917,96.9,1.26918,50,1.2692,1201,1.26921,200,1.26922,250,1.26912,1.27103,1.26612,1352757600000,1352806616723,EUR/USD,587
4001,1.26916,1352806616050,1.26918,1.27089,1.26916,100,1.26915,140,1.26914,450,1.26913,150,1.26912,300,1.26918,50,1.26919,96.7,1.2692,301,1.26921,1000,1.26922,250,1.26915,1.27103,1.26612,1352757600000,1352806616822,EUR/USD,588
4001,1.26916,1352806616167,1.26919,1.27089,1.26916,250,1.26915,140,1.26914,700,1.26913,400,1.26912,375,1.26919,96.7,1.2692,301,1.26921,1000,1.26922,250,1.26923,200,1.26918,1.27103,1.26612,1352757600000,1352806616922,EUR/USD,589
4001,1.26922,1352806616268,1.26923,1.27089,1.26922,100,1.26921,48,1.2692,1050,1.26919,300,1.26918,575,1.26923,50,1.26924,100,1.26925,599,1.26926,396.7,1.26927,50,1.2692,1.27103,1.26612,1352757600000,1352806617022,EUR/USD,590
4001,1.26922,1352806616368,1.26924,1.27089,1.26922,100,1.26921,248,1.2692,1100,1.26919,360,1.26918,400,1.26924,50,1.26925,486,1.26926,200,1.26927,300,1.26929,221.7,1.26925,1.27103,1.26612,1352757600000,1352806617123,EUR/USD,591
4001,1.26925,1352806616471,1.26925,1.27089,1.26925,100,1.26923,350,1.26922,200,1.26921,348,1.2692,1400,1.26925,100,1.26928,50,1.26929,532.7,1.2693,400,1.26931,1300,1.26925,1.27103,1.26612,1352757600000,1352806617223,EUR/USD,592
4001,1.26925,1352806616569,1.26927,1.27089,1.26925,100,1.26923,50,1.26922,150,1.26921,450,1.2692,960,1.26927,285.9,1.26928,50,1.26929,396.7,1.2693,50,1.26931,910,1.26927,1.27103,1.26612,1352757600000,1352806617324,EUR/USD,593
4001,1.26925,1352806616668,1.26927,1.27089,1.26925,100,1.26922,100,1.26921,350,1.2692,1060,1.26919,50,1.26927,385.9,1.26928,150,1.26929,96.7,1.2693,350,1.26931,1110,1.26927,1.27103,1.26612,1352757600000,1352806617423,EUR/USD,594
4001,1.26925,1352806616771,1.26927,1.27089,1.26925,100,1.26924,100,1.26923,100,1.26922,1050,1.26921,400,1.26927,285.9,1.26929,196.7,1.2693,210,1.26931,1000,1.26932,300,1.26927,1.27103,1.26612,1352757600000,1352806617523,EUR/USD,595
4001,1.26923,1352806616856,1.26923,1.27089,1.26923,100,1.26921,50,1.2692,250,1.26919,500,1.26918,1300,1.26923,50,1.26924,150,1.26925,382.7,1.26926,350,1.26927,1100,1.26927,1.27103,1.26612,1352757600000,1352806617623,EUR/USD,596
4001,1.26923,1352806616960,1.26925,1.27089,1.26923,100,1.26921,50,1.2692,250,1.26919,500,1.26918,1200,1.26925,436,1.26926,200,1.26927,1100,1.26928,500,1.26929,300,1.26927,1.27103,1.26612,1352757600000,1352806617723,EUR/USD,597
4001,1.26922,1352806617051,1.26925,1.27089,1.26922,200,1.26921,100,1.2692,425,1.26919,850,1.26918,900,1.26925,386,1.26926,50,1.26927,1100,1.26928,150,1.26929,300,1.26927,1.27103,1.26612,1352757600000,1352806617823,EUR/USD,598
4001,1.26926,1352806617164,1.26928,1.27089,1.26926,150,1.26925,300,1.26923,1325,1.26922,500,1.26921,200,1.26928,50,1.26929,436,1.2693,375,1.26931,300,1.26932,1000,1.26927,1.27103,1.26612,1352757600000,1352806617923,EUR/USD,599
4001,1.26928,1352806617270,1.26928,1.27089,1.26928,50,1.26927,175,1.26926,250,1.26925,300,1.26924,575,1.26928,286,1.26932,150,1.26934,1050,1.26935,450,1.26936,400,1.26927,1.27103,1.26612,1352757600000,1352806618023,EUR/USD,600
4001,1.26933,1352806617364,1.26935,1.27089,1.26933,50,1.26932,150,1.26931,100,1.2693,410,1.26929,1200,1.26935,386,1.26936,150,1.26937,100,1.26938,900,1.2694,160,1.26927,1.27103,1.26612,1352757600000,1352806618123,EUR/USD,601
4001,1.26933,1352806617453,1.26935,1.27089,1.26933,49.2,1.26932,150,1.26931,150,1.2693,525,1.26929,1200,1.26935,386,1.26936,150,1.26938,900,1.2694,100,1.26941,350,1.26933,1.27103,1.26612,1352757600000,1352806618230,EUR/USD,602
4001,1.26932,1352806617570,1.26933,1.27089,1.26932,100,1.26931,350,1.2693,275,1.26929,1350,1.26928,300,1.26933,286,1.26935,100,1.26937,50,1.26938,425,1.26939,200,1.26933,1.27103,1.26612,1352757600000,1352806618323,EUR/USD,603
4001,1.2693,1352806617658,1.26933,1.27089,1.2693,50,1.26929,250,1.26928,300,1.26927,1275,1.26926,450,1.26933,50,1.26934,150,1.26935,150,1.26936,400,1.26937,300,1.26933,1.27103,1.26612,1352757600000,1352806618423,EUR/USD,604
4001,1.26929,1352806617766,1.26933,1.27089,1.26929,197.3,1.26928,100,1.26927,1275,1.26926,750,1.26925,150,1.26933,150,1.26934,200,1.26935,1225,1.26936,600,1.26937,300,1.26929,1.27103,1.26612,1352757600000,1352806618523,EUR/USD,605
4001,1.26929,1352806617871,1.26933,1.27089,1.26929,197.3,1.26928,100,1.26927,1175,1.26926,850,1.26925,150,1.26933,150,1.26934,200,1.26935,1100,1.26936,600,1.26937,300,1.26929,1.27103,1.26612,1352757600000,1352806618623,EUR/USD,606
4001,1.26932,1352806617963,1.26935,1.27089,1.26932,46.5,1.26931,200,1.2693,10,1.26929,147.3,1.26928,600,1.26935,200,1.26937,1100,1.26938,50,1.26939,150,1.2694,361,1.26932,1.27103,1.26612,1352757600000,1352806618723,EUR/USD,607
4001,1.26932,1352806618069,1.26935,1.27089,1.26932,50,1.26931,250,1.2693,175,1.26929,300,1.26928,600,1.26935,200,1.26936,950,1.26937,100,1.26938,486,1.26939,400,1.26932,1.27103,1.26612,1352757600000,1352806618824,EUR/USD,608
4001,1.26932,1352806618163,1.26935,1.27089,1.26932,250,1.26931,250,1.2693,1175,1.26929,300,1.26928,460,1.26935,199,1.26936,950,1.26937,50,1.26938,486,1.26939,275,1.26935,1.27103,1.26612,1352757600000,1352806618923,EUR/USD,609
4001,1.26934,1352806618267,1.26935,1.27089,1.26934,100,1.26933,150,1.26932,200,1.26931,500,1.2693,1575,1.26935,96,1.26937,100,1.26939,1000,1.2694,225,1.26941,250,1.26935,1.27103,1.26612,1352757600000,1352806619023,EUR/USD,610
4001,1.26934,1352806618352,1.26935,1.27089,1.26934,50,1.26933,200,1.26932,100,1.26931,300,1.2693,1445,1.26935,96,1.26937,386,1.26939,950,1.2694,60,1.26941,250,1.26935,1.27103,1.26612,1352757600000,1352806619123,EUR/USD,611
4001,1.26934,1352806618412,1.26935,1.27089,1.26934,100,1.26933,150,1.26932,100,1.26931,300,1.2693,1385,1.26935,96,1.26937,386,1.26939,900,1.2694,160,1.26942,100,1.26935,1.27103,1.26612,1352757600000,1352806619224,EUR/USD,612
4001,1.26934,1352806618529,1.26935,1.27089,1.26934,97.3,1.26933,150,1.26932,100,1.26931,300,1.2693,1485,1.26935,96,1.26937,386,1.26939,950,1.2694,160,1.26942,50,1.26934,1.27103,1.26612,1352757600000,1352806619324,EUR/USD,613
4001,1.26935,1352806618638,1.26935,1.27089,1.26935,50,1.26934,500,1.26933,100,1.26932,700,1.26931,300,1.26935,96,1.26937,100,1.26939,950,1.2694,336,1.26941,100,1.26934,1.27103,1.26612,1352757600000,1352806619423,EUR/USD,614
4001,1.26936,1352806618696,1.26936,1.27089,1.26936,200,1.26935,100,1.26934,650,1.26933,1000,1.26932,300,1.26936,96,1.26939,150,1.2694,336,1.26941,100,1.26942,1200,1.26934,1.27103,1.26612,1352757600000,1352806619524,EUR/USD,615
4001,1.26937,1352806618847,1.26939,1.27089,1.26937,50,1.26936,200,1.26935,600,1.26934,500,1.26933,1350,1.26939,100,1.26941,336,1.26942,1050,1.26943,475,1.26944,350,1.26934,1.27103,1.26612,1352757600000,1352806619624,EUR/USD,616
4001,1.26937,1352806618889,1.26939,1.27089,1.26937,50,1.26936,150,1.26935,550,1.26934,300,1.26933,1050,1.26939,100,1.2694,50,1.26941,286,1.26942,1050,1.26943,475,1.26934,1.27103,1.26612,1352757600000,1352806619726,EUR/USD,617
4001,1.26937,1352806619069,1.26939,1.27089,1.26937,50,1.26936,150,1.26935,250,1.26934,600,1.26933,1050,1.26939,100,1.2694,50,1.26942,1336,1.26943,475,1.26944,350,1.26934,1.27103,1.26612,1352757600000,1352806619824,EUR/USD,618
4001,1.26937,1352806619161,1.26939,1.27089,1.26937,50,1.26936,150,1.26935,300,1.26934,600,1.26933,1100,1.26939,98,1.2694,100,1.26942,1286,1.26943,475,1.26944,350,1.26939,1.27103,1.26612,1352757600000,1352806619924,EUR/USD,619
4001,1.26937,1352806619256,1.26939,1.27089,1.26937,50,1.26936,150,1.26935,375,1.26934,600,1.26933,1000,1.26939,98,1.2694,100,1.26941,75,1.26942,1286,1.26943,400,1.26939,1.27103,1.26612,1352757600000,1352806620024,EUR/USD,620
